ts_code,name,industry
600593.SH,大连圣亚,可选消费
600594.SH,益佰制药,医疗保健
600595.SH,中孚实业,材料
600596.SH,新安股份,材料
600597.SH,光明乳业,日常消费
600598.SH,北大荒,日常消费
600599.SH,ST熊猫,金融
600600.SH,青岛啤酒,日常消费
600601.SH,方正科技,工业
600602.SH,云赛智联,信息技术
600603.SH,广汇物流,房地产
600604.SH,市北高新,工业
600605.SH,汇通能源,工业
600606.SH,绿地控股,房地产
600608.SH,ST沪科,工业
600609.SH,金杯汽车,可选消费
600610.SH,中毅达,材料
600611.SH,大众交通,工业
600612.SH,老凤祥,可选消费
600613.SH,神奇制药,医疗保健
600615.SH,丰华股份,材料
600616.SH,金枫酒业,日常消费
600617.SH,国新能源,公用事业
600618.SH,氯碱化工,材料
600619.SH,海立股份,工业
600620.SH,天宸股份,工业
600621.SH,华鑫股份,金融
600622.SH,光大嘉宝,房地产
600623.SH,华谊集团,材料
600624.SH,复旦复华,医疗保健
600626.SH,申达股份,可选消费
600628.SH,新世界,可选消费
600629.SH,华建集团,工业
600630.SH,龙头股份,可选消费
600633.SH,浙数文化,可选消费
600635.SH,大众公用,公用事业
600636.SH,国新文化,可选消费
600637.SH,东方明珠,可选消费
600638.SH,新黄浦,房地产
600639.SH,浦东金桥,房地产
600640.SH,国脉文化,信息技术
600641.SH,万业企业,房地产
600642.SH,申能股份,公用事业
600643.SH,爱建集团,金融
600644.SH,乐山电力,公用事业
600645.SH,中源协和,医疗保健
600647.SH,*ST同达,日常消费
600648.SH,外高桥,工业
600649.SH,城投控股,房地产
600650.SH,锦江在线,工业
600651.SH,飞乐音响,可选消费
600653.SH,申华控股,可选消费
600654.SH,ST中安,信息技术
600655.SH,豫园股份,可选消费
600657.SH,信达地产,房地产
600658.SH,电子城,房地产
600660.SH,福耀玻璃,可选消费
600661.SH,昂立教育,可选消费
600662.SH,外服控股,工业
600663.SH,陆家嘴,房地产
600664.SH,哈药股份,医疗保健
600665.SH,天地源,房地产
600666.SH,ST瑞德,工业
600667.SH,太极实业,工业
600668.SH,尖峰集团,工业
600671.SH,*ST目药,医疗保健
600673.SH,东阳光,材料
600674.SH,川投能源,公用事业
600675.SH,中华企业,房地产
600676.SH,交运股份,可选消费
600678.SH,四川金顶,材料
600679.SH,上海凤凰,可选消费
600681.SH,百川能源,公用事业
600682.SH,南京新百,可选消费
600683.SH,京投发展,房地产
600684.SH,珠江股份,房地产
600685.SH,中船防务,工业
600686.SH,金龙汽车,可选消费
600688.SH,上海石化,能源
600689.SH,上海三毛,可选消费
600690.SH,海尔智家,可选消费
600691.SH,阳煤化工,材料
600692.SH,亚通股份,房地产
600693.SH,东百集团,可选消费
600694.SH,大商股份,可选消费
600696.SH,岩石股份,日常消费
600697.SH,欧亚集团,可选消费
600698.SH,湖南天雁,可选消费
600699.SH,均胜电子,可选消费
600702.SH,舍得酒业,日常消费
600703.SH,三安光电,信息技术
600704.SH,物产中大,工业
600705.SH,中航产融,金融
600706.SH,曲江文旅,可选消费
600707.SH,彩虹股份,信息技术
600708.SH,光明地产,房地产
600710.SH,苏美达,工业
600711.SH,盛屯矿业,工业
600712.SH,南宁百货,可选消费
600713.SH,南京医药,医疗保健
600714.SH,金瑞矿业,材料
600715.SH,文投控股,可选消费
600716.SH,凤凰股份,房地产
600717.SH,天津港,工业
600718.SH,东软集团,信息技术
600719.SH,大连热电,公用事业
600720.SH,祁连山,材料
600721.SH,百花医药,医疗保健
600722.SH,金牛化工,材料
600724.SH,宁波富达,材料
600725.SH,云维股份,能源
600726.SH,华电能源,公用事业
600727.SH,鲁北化工,材料
600728.SH,佳都科技,信息技术
600729.SH,重庆百货,可选消费
600730.SH,中国高科,可选消费
600731.SH,湖南海利,材料
600732.SH,爱旭股份,信息技术
600733.SH,北汽蓝谷,可选消费
600734.SH,ST实达,信息技术
600735.SH,新华锦,可选消费
600736.SH,苏州高新,房地产
600737.SH,中粮糖业,日常消费
600738.SH,丽尚国潮,可选消费
600739.SH,辽宁成大,可选消费
600740.SH,山西焦化,能源
600741.SH,华域汽车,可选消费
600742.SH,一汽富维,可选消费
600743.SH,华远地产,房地产
600744.SH,华银电力,公用事业
600745.SH,闻泰科技,信息技术
600746.SH,江苏索普,材料
600748.SH,上实发展,房地产
600749.SH,西藏旅游,可选消费
600750.SH,江中药业,医疗保健
600751.SH,海航科技,信息技术
600753.SH,庚星股份,工业
600754.SH,锦江酒店,可选消费
600755.SH,厦门国贸,工业
600756.SH,浪潮软件,信息技术
600757.SH,长江传媒,可选消费
600758.SH,辽宁能源,公用事业
600759.SH,*ST洲际,能源
600760.SH,中航沈飞,工业
600761.SH,安徽合力,工业
600763.SH,通策医疗,医疗保健
600764.SH,中国海防,工业
600765.SH,中航重机,工业
600766.SH,*ST园城,材料
600768.SH,宁波富邦,材料
600769.SH,祥龙电业,工业
600770.SH,综艺股份,工业
600771.SH,广誉远,医疗保健
600773.SH,西藏城投,房地产
600774.SH,汉商集团,医疗保健
600775.SH,南京熊猫,信息技术
600776.SH,东方通信,信息技术
600777.SH,新潮能源,能源
600778.SH,友好集团,可选消费
600779.SH,水井坊,日常消费
600780.SH,通宝能源,公用事业
600782.SH,新钢股份,材料
600783.SH,鲁信创投,工业
600784.SH,鲁银投资,工业
600785.SH,新华百货,可选消费
600787.SH,中储股份,工业
600789.SH,鲁抗医药,医疗保健
600790.SH,轻纺城,房地产
600791.SH,京能置业,房地产
600792.SH,云煤能源,能源
600793.SH,宜宾纸业,材料
600794.SH,保税科技,工业
600795.SH,国电电力,公用事业
600796.SH,钱江生化,材料
600797.SH,浙大网新,信息技术
600798.SH,宁波海运,工业
600800.SH,渤海化学,信息技术
600801.SH,华新水泥,材料
600802.SH,福建水泥,材料
600803.SH,新奥股份,公用事业
600804.SH,ST鹏博士,电信服务
600805.SH,悦达投资,工业
600807.SH,济南高新,房地产
600808.SH,马钢股份,材料
600809.SH,山西汾酒,日常消费
600810.SH,神马股份,材料
600811.SH,东方集团,日常消费
600812.SH,华北制药,医疗保健
600814.SH,杭州解百,可选消费
600815.SH,厦工股份,工业
600816.SH,建元信托,金融
600817.SH,宇通重工,工业
600818.SH,中路股份,可选消费
600819.SH,耀皮玻璃,材料
600820.SH,隧道股份,工业
600821.SH,金开新能,公用事业
600822.SH,上海物贸,工业
600823.SH,ST世茂,房地产
600824.SH,益民集团,可选消费
600825.SH,新华传媒,可选消费
600826.SH,兰生股份,可选消费
600827.SH,百联股份,日常消费
600828.SH,茂业商业,可选消费
600829.SH,人民同泰,医疗保健
600830.SH,香溢融通,可选消费
600831.SH,广电网络,可选消费
600833.SH,第一医药,日常消费
600834.SH,申通地铁,工业
600835.SH,上海机电,工业
600836.SH,上海易连,工业
600837.SH,海通证券,金融
600838.SH,上海九百,可选消费
600839.SH,四川长虹,可选消费
600841.SH,动力新科,工业
600843.SH,上工申贝,工业
600844.SH,丹化科技,材料
600845.SH,宝信软件,信息技术
600846.SH,同济科技,房地产
600847.SH,万里股份,工业
600848.SH,上海临港,房地产
600850.SH,电科数字,信息技术
600851.SH,海欣股份,医疗保健
600853.SH,龙建股份,工业
600854.SH,春兰股份,可选消费
600855.SH,航天长峰,信息技术
600857.SH,宁波中百,可选消费
600858.SH,银座股份,可选消费
600859.SH,王府井,可选消费
600860.SH,京城股份,工业
600861.SH,北京人力,日常消费
600862.SH,中航高科,工业
600863.SH,内蒙华电,公用事业
600864.SH,哈投股份,金融
600865.SH,百大集团,可选消费
600866.SH,星湖科技,日常消费
600867.SH,通化东宝,医疗保健
600868.SH,梅雁吉祥,公用事业
600869.SH,远东股份,工业
600871.SH,石化油服,能源
600872.SH,中炬高新,日常消费
600873.SH,梅花生物,日常消费
600874.SH,创业环保,公用事业
600875.SH,东方电气,工业
600876.SH,凯盛新能,材料
600877.SH,电科芯片,工业
600879.SH,航天电子,工业
600880.SH,博瑞传播,可选消费
600881.SH,亚泰集团,材料
600882.SH,妙可蓝多,日常消费
600883.SH,博闻科技,材料
600884.SH,杉杉股份,材料
600885.SH,宏发股份,工业
600886.SH,国投电力,公用事业
600887.SH,伊利股份,日常消费
600888.SH,新疆众和,材料
600889.SH,南京化纤,材料
600892.SH,大晟文化,可选消费
600893.SH,航发动力,工业
600894.SH,广日股份,工业
600895.SH,张江高科,房地产
600897.SH,厦门空港,工业
600898.SH,ST美讯,信息技术
600900.SH,长江电力,公用事业
600901.SH,江苏金租,金融
600903.SH,贵州燃气,公用事业
600905.SH,三峡能源,公用事业
600906.SH,财达证券,金融
600908.SH,无锡银行,金融
600909.SH,华安证券,金融
600916.SH,中国黄金,可选消费
600917.SH,重庆燃气,公用事业
600918.SH,中泰证券,金融
600919.SH,江苏银行,金融
600925.SH,苏能股份,能源
600926.SH,杭州银行,金融
600927.SH,永安期货,金融
600928.SH,西安银行,金融
600929.SH,雪天盐业,日常消费
600933.SH,爱柯迪,可选消费
600935.SH,华塑股份,材料
600936.SH,广西广电,可选消费
600938.SH,中国海油,能源
600939.SH,重庆建工,工业
600941.SH,中国移动,电信服务
600955.SH,维远股份,材料
600956.SH,新天绿能,公用事业
600958.SH,东方证券,金融
600959.SH,江苏有线,可选消费
600960.SH,渤海汽车,可选消费
600961.SH,株冶集团,材料
600962.SH,国投中鲁,日常消费
600963.SH,岳阳林纸,材料
600965.SH,福成股份,日常消费
600966.SH,博汇纸业,材料
600967.SH,内蒙一机,工业
600968.SH,海油发展,能源
600969.SH,郴电国际,公用事业
600970.SH,中材国际,工业
600971.SH,恒源煤电,能源
600973.SH,宝胜股份,工业
600975.SH,新五丰,日常消费
600976.SH,健民集团,医疗保健
600977.SH,中国电影,可选消费
600979.SH,广安爱众,公用事业
600980.SH,北矿科技,工业
600981.SH,汇鸿集团,可选消费
600982.SH,宁波能源,公用事业
600983.SH,惠而浦,可选消费
600984.SH,建设机械,工业
600985.SH,淮北矿业,能源
600986.SH,浙文互联,可选消费
600987.SH,航民股份,可选消费
600988.SH,赤峰黄金,材料
600989.SH,宝丰能源,材料
600990.SH,四创电子,工业
600992.SH,贵绳股份,材料
600993.SH,马应龙,医疗保健
600995.SH,南网储能,公用事业
600996.SH,贵广网络,可选消费
600997.SH,开滦股份,能源
600998.SH,九州通,医疗保健
600999.SH,招商证券,金融
601000.SH,唐山港,工业
601001.SH,晋控煤业,能源
601002.SH,晋亿实业,工业
601003.SH,柳钢股份,材料
601005.SH,重庆钢铁,材料
601006.SH,大秦铁路,工业
601007.SH,金陵饭店,可选消费
601008.SH,连云港,工业
601009.SH,南京银行,金融
601010.SH,文峰股份,可选消费
601011.SH,宝泰隆,能源
601012.SH,隆基绿能,信息技术
601015.SH,陕西黑猫,能源
601016.SH,节能风电,公用事业
601018.SH,宁波港,工业
601019.SH,山东出版,可选消费
601020.SH,华钰矿业,材料
601021.SH,春秋航空,工业
601022.SH,宁波远洋,工业
601028.SH,玉龙股份,材料
601038.SH,一拖股份,工业
601058.SH,赛轮轮胎,可选消费
601059.SH,信达证券,金融
601061.SH,中信金属,工业
601065.SH,江盐集团,材料
601066.SH,中信建投,金融
601068.SH,中铝国际,工业
601069.SH,西部黄金,材料
601077.SH,渝农商行,金融
601083.SH,锦江航运,工业
601086.SH,国芳集团,可选消费
601088.SH,中国神华,能源
601089.SH,福元医药,医疗保健
601096.SH,C宏盛,工业
601098.SH,中南传媒,可选消费
601099.SH,太平洋,金融
601100.SH,恒立液压,工业
601101.SH,昊华能源,能源
601106.SH,中国一重,工业
601107.SH,四川成渝,工业
601108.SH,财通证券,金融
601111.SH,中国国航,工业
601113.SH,华鼎股份,材料
601116.SH,三江购物,日常消费
601117.SH,中国化学,工业
601118.SH,海南橡胶,日常消费
601121.SH,宝地矿业,材料
601126.SH,四方股份,工业
601127.SH,赛力斯,可选消费
601128.SH,常熟银行,金融
601133.SH,柏诚股份,工业
601136.SH,首创证券,金融
601137.SH,博威合金,材料
601138.SH,工业富联,信息技术
601139.SH,深圳燃气,公用事业
601155.SH,新城控股,房地产
601156.SH,东航物流,工业
601158.SH,重庆水务,公用事业
601162.SH,天风证券,金融
601163.SH,三角轮胎,可选消费
601166.SH,兴业银行,金融
601168.SH,西部矿业,材料
601169.SH,北京银行,金融
601177.SH,杭齿前进,工业
601179.SH,中国西电,工业
601186.SH,中国铁建,工业
601187.SH,厦门银行,金融
601188.SH,龙江交通,工业
601198.SH,东兴证券,金融
601199.SH,江南水务,公用事业
601200.SH,上海环境,工业
601208.SH,东材科技,材料
601211.SH,国泰君安,金融
601212.SH,白银有色,材料
601216.SH,君正集团,材料
601218.SH,吉鑫科技,工业
601222.SH,林洋能源,工业
601225.SH,陕西煤业,能源
601226.SH,华电重工,工业
601228.SH,广州港,工业
601229.SH,上海银行,金融
601231.SH,环旭电子,信息技术
601233.SH,桐昆股份,材料
601236.SH,红塔证券,金融
601238.SH,广汽集团,可选消费
601279.SH,英利汽车,可选消费
601288.SH,农业银行,金融
601298.SH,青岛港,工业
601311.SH,骆驼股份,工业
601318.SH,中国平安,金融
601319.SH,中国人保,金融
601326.SH,秦港股份,工业
601328.SH,交通银行,金融
601330.SH,绿色动力,工业
601333.SH,广深铁路,工业
601336.SH,新华保险,金融
601339.SH,百隆东方,可选消费
601360.SH,三六零,信息技术
601366.SH,利群股份,可选消费
601368.SH,绿城水务,公用事业
601369.SH,陕鼓动力,工业
601375.SH,中原证券,金融
601377.SH,兴业证券,金融
601388.SH,怡球资源,材料
601390.SH,中国中铁,工业
601398.SH,工商银行,金融
601399.SH,国机重装,工业
601456.SH,国联证券,金融
601500.SH,通用股份,可选消费
601512.SH,中新集团,工业
601515.SH,东峰集团,工业
601518.SH,吉林高速,工业
601519.SH,大智慧,金融
601528.SH,瑞丰银行,金融
601555.SH,东吴证券,金融
601566.SH,九牧王,可选消费
601567.SH,三星医疗,工业
601568.SH,北元集团,材料
601577.SH,长沙银行,金融
601579.SH,会稽山,日常消费
601588.SH,北辰实业,房地产
601595.SH,上海电影,可选消费
601598.SH,中国外运,工业
601599.SH,浙文影业,可选消费
601600.SH,中国铝业,材料
601601.SH,中国太保,金融
601606.SH,长城军工,工业
601607.SH,上海医药,医疗保健
601608.SH,中信重工,工业
601609.SH,金田股份,材料
601611.SH,中国核建,工业
601615.SH,明阳智能,工业
601616.SH,广电电气,工业
601618.SH,中国中冶,工业
601619.SH,嘉泽新能,公用事业
601628.SH,中国人寿,金融
601633.SH,长城汽车,可选消费
601636.SH,旗滨集团,材料
601658.SH,邮储银行,金融
601665.SH,齐鲁银行,金融
601666.SH,平煤股份,能源
601668.SH,中国建筑,工业
601669.SH,中国电建,工业
601677.SH,明泰铝业,材料
601678.SH,滨化股份,材料
601686.SH,友发集团,材料
601688.SH,华泰证券,金融
601689.SH,拓普集团,可选消费
601696.SH,中银证券,金融
601698.SH,中国卫通,电信服务
601699.SH,潞安环能,能源
601700.SH,风范股份,工业
601702.SH,华峰铝业,材料
601717.SH,郑煤机,工业
601718.SH,际华集团,可选消费
601727.SH,上海电气,工业
601728.SH,中国电信,电信服务
601766.SH,中国中车,工业
601777.SH,力帆科技,可选消费
601778.SH,晶科科技,公用事业
601788.SH,光大证券,金融
601789.SH,宁波建工,工业
601798.SH,蓝科高新,能源
601799.SH,星宇股份,可选消费
601800.SH,中国交建,工业
601801.SH,皖新传媒,可选消费
601808.SH,中海油服,能源
601811.SH,新华文轩,可选消费
601816.SH,京沪高铁,工业
601818.SH,光大银行,金融
601825.SH,沪农商行,金融
601827.SH,三峰环境,工业
601828.SH,美凯龙,可选消费
601838.SH,成都银行,金融
601857.SH,中国石油,能源
601858.SH,中国科传,可选消费
601860.SH,紫金银行,金融
601865.SH,福莱特,材料
601866.SH,中远海发,工业
601868.SH,中国能建,工业
601869.SH,长飞光纤,信息技术
601872.SH,招商轮船,工业
601877.SH,正泰电器,工业
601878.SH,浙商证券,金融
601880.SH,辽港股份,工业
601881.SH,中国银河,金融
601882.SH,海天精工,工业
601886.SH,江河集团,工业
601888.SH,中国中免,可选消费
601890.SH,亚星锚链,工业
601898.SH,中煤能源,能源
601899.SH,紫金矿业,材料
601900.SH,南方传媒,可选消费
601901.SH,方正证券,金融
601908.SH,京运通,信息技术
601916.SH,浙商银行,金融
601918.SH,新集能源,能源
601919.SH,中远海控,工业
601921.SH,浙版传媒,可选消费
601928.SH,凤凰传媒,可选消费
601929.SH,吉视传媒,可选消费
601933.SH,永辉超市,日常消费
601939.SH,建设银行,金融
601949.SH,中国出版,可选消费
601952.SH,苏垦农发,日常消费
601956.SH,东贝集团,工业
601958.SH,金钼股份,材料
601963.SH,重庆银行,金融
601965.SH,中国汽研,可选消费
601966.SH,玲珑轮胎,可选消费
601968.SH,宝钢包装,材料
601969.SH,海南矿业,材料
601975.SH,招商南油,工业
601985.SH,中国核电,公用事业
601988.SH,中国银行,金融
601989.SH,中国重工,工业
601990.SH,南京证券,金融
601991.SH,大唐发电,公用事业
601992.SH,金隅集团,材料
601995.SH,中金公司,金融
601996.SH,丰林集团,材料
601997.SH,贵阳银行,金融
601998.SH,中信银行,金融
601999.SH,出版传媒,可选消费
603000.SH,人民网,信息技术
603001.SH,ST奥康,可选消费
603002.SH,宏昌电子,信息技术
603003.SH,龙宇股份,能源
603005.SH,晶方科技,信息技术
603006.SH,联明股份,可选消费
603007.SH,ST花王,工业
603008.SH,喜临门,可选消费
603009.SH,北特科技,可选消费
603010.SH,万盛股份,材料
603011.SH,合锻智能,工业
603012.SH,创力集团,工业
603013.SH,亚普股份,可选消费
603015.SH,弘讯科技,工业
603016.SH,新宏泰,工业
603017.SH,中衡设计,工业
603018.SH,华设集团,工业
603019.SH,中科曙光,信息技术
603020.SH,爱普股份,日常消费
603021.SH,山东华鹏,材料
603022.SH,新通联,材料
603023.SH,威帝股份,可选消费
603025.SH,大豪科技,工业
603026.SH,胜华新材,材料
603027.SH,千禾味业,日常消费
603028.SH,赛福天,材料
603029.SH,天鹅股份,工业
603030.SH,*ST全筑,工业
603031.SH,安孚科技,工业
603032.SH,德新科技,工业
603033.SH,三维股份,材料
603035.SH,常熟汽饰,可选消费
603036.SH,如通股份,能源
603037.SH,凯众股份,可选消费
603038.SH,华立股份,工业
603039.SH,泛微网络,信息技术
603040.SH,新坐标,可选消费
603041.SH,美思德,材料
603042.SH,华脉科技,信息技术
603043.SH,广州酒家,日常消费
603045.SH,福达合金,材料
603048.SH,浙江黎明,可选消费
603050.SH,科林电气,工业
603051.SH,鹿山新材,材料
603052.SH,可川科技,信息技术
603053.SH,成都燃气,公用事业
603055.SH,台华新材,材料
603056.SH,德邦股份,工业
603057.SH,紫燕食品,日常消费
603058.SH,永吉股份,工业
603059.SH,倍加洁,日常消费
603060.SH,国检集团,工业
603061.SH,金海通,工业
603062.SH,麦加芯彩,材料
603063.SH,禾望电气,工业
603065.SH,宿迁联盛,材料
603066.SH,音飞储存,工业
603067.SH,振华股份,材料
603068.SH,博通集成,信息技术
603069.SH,海汽集团,工业
603070.SH,万控智造,工业
603071.SH,物产环能,能源
603073.SH,彩蝶实业,可选消费
603075.SH,热威股份,可选消费
603076.SH,乐惠国际,工业
603077.SH,和邦生物,材料
603078.SH,江化微,材料
603079.SH,圣达生物,医疗保健
603080.SH,新疆火炬,公用事业
603081.SH,大丰实业,工业
603083.SH,剑桥科技,信息技术
603085.SH,天成自控,可选消费
603086.SH,先达股份,材料
603087.SH,甘李药业,医疗保健
603088.SH,宁波精达,工业
603089.SH,正裕工业,可选消费
603090.SH,宏盛股份,工业
603093.SH,南华期货,金融
603095.SH,越剑智能,工业
603096.SH,新经典,可选消费
603097.SH,江苏华辰,工业
603098.SH,森特股份,工业
603099.SH,长白山,可选消费
603100.SH,川仪股份,工业
603101.SH,汇嘉时代,可选消费
603102.SH,百合股份,医疗保健
603103.SH,横店影视,可选消费
603105.SH,芯能科技,信息技术
603106.SH,恒银科技,信息技术
603107.SH,上海汽配,可选消费
603108.SH,润达医疗,医疗保健
603109.SH,神驰机电,可选消费
603110.SH,东方材料,材料
603111.SH,康尼机电,工业
603112.SH,华翔股份,工业
603113.SH,金能科技,能源
603115.SH,海星股份,材料
603116.SH,红蜻蜓,可选消费
603117.SH,ST万林,工业
603118.SH,共进股份,信息技术
603119.SH,浙江荣泰,材料
603121.SH,华培动力,可选消费
603122.SH,合富中国,医疗保健
603123.SH,翠微股份,可选消费
603125.SH,常青科技,材料
603126.SH,中材节能,工业
603127.SH,昭衍新药,医疗保健
603128.SH,华贸物流,工业
603129.SH,春风动力,可选消费
603130.SH,云中马,可选消费
603131.SH,上海沪工,工业
603132.SH,金徽股份,材料
603133.SH,*ST碳元,信息技术
603135.SH,中重科技,工业
603136.SH,天目湖,可选消费
603137.SH,恒尚节能,工业
603138.SH,海量数据,信息技术
603139.SH,康惠制药,医疗保健
603150.SH,万朗磁塑,材料
603151.SH,邦基科技,日常消费
603153.SH,上海建科,工业
603155.SH,新亚强,材料
603156.SH,养元饮品,日常消费
603158.SH,腾龙股份,可选消费
603159.SH,上海亚虹,工业
603160.SH,汇顶科技,信息技术
603161.SH,科华控股,可选消费
603162.SH,海通发展,工业
603163.SH,圣晖集成,工业
603165.SH,荣晟环保,材料
603166.SH,福达股份,可选消费
603167.SH,渤海轮渡,工业
603168.SH,莎普爱思,医疗保健
603169.SH,兰石重装,工业
603170.SH,宝立食品,日常消费
603171.SH,税友股份,信息技术
603172.SH,万丰股份,材料
603173.SH,福斯达,工业
603176.SH,汇通集团,工业
603177.SH,德创环保,工业
603178.SH,圣龙股份,可选消费
603179.SH,新泉股份,可选消费
603180.SH,金牌厨柜,可选消费
603181.SH,皇马科技,材料
603182.SH,嘉华股份,日常消费
603183.SH,建研院,工业
603185.SH,弘元绿能,工业
603186.SH,华正新材,信息技术
603187.SH,海容冷链,工业
603188.SH,亚邦股份,材料
603189.SH,网达软件,信息技术
603190.SH,亚通精工,可选消费
603191.SH,望变电气,工业
603192.SH,汇得科技,材料
603193.SH,润本股份,日常消费
603195.SH,公牛集团,工业
603196.SH,日播时尚,可选消费
603197.SH,保隆科技,可选消费
603198.SH,迎驾贡酒,日常消费
603199.SH,九华旅游,可选消费
603200.SH,上海洗霸,工业
603201.SH,常润股份,可选消费
603203.SH,快克智能,工业
603206.SH,嘉环科技,信息技术
603208.SH,江山欧派,可选消费
603209.SH,兴通股份,工业
603211.SH,晋拓股份,可选消费
603212.SH,赛伍技术,材料
603213.SH,镇洋发展,材料
603214.SH,爱婴室,可选消费
603215.SH,比依股份,可选消费
603216.SH,梦天家居,可选消费
603217.SH,元利科技,材料
603218.SH,日月股份,工业
603219.SH,富佳股份,可选消费
603220.SH,中贝通信,信息技术
603221.SH,爱丽家居,可选消费
603222.SH,济民医疗,医疗保健
603223.SH,恒通股份,工业
603225.SH,新凤鸣,材料
603226.SH,菲林格尔,材料
603227.SH,雪峰科技,材料
603228.SH,景旺电子,信息技术
603229.SH,奥翔药业,医疗保健
603230.SH,内蒙新华,可选消费
603231.SH,索宝蛋白,日常消费
603232.SH,格尔软件,信息技术
603233.SH,大参林,日常消费
603235.SH,天新药业,医疗保健
603236.SH,移远通信,信息技术
603237.SH,五芳斋,日常消费
603238.SH,诺邦股份,可选消费
603239.SH,浙江仙通,可选消费
603255.SH,鼎际得,材料
603256.SH,宏和科技,工业
603258.SH,电魂网络,信息技术
603259.SH,药明康德,医疗保健
603260.SH,合盛硅业,材料
603261.SH,立航科技,工业
603266.SH,天龙股份,可选消费
603267.SH,鸿远电子,信息技术
603268.SH,松发股份,可选消费
603269.SH,海鸥股份,工业
603270.SH,金帝股份,可选消费
603272.SH,联翔股份,工业
603273.SH,天元智能,工业
603275.SH,众辰科技,工业
603276.SH,恒兴新材,材料
603277.SH,银都股份,工业
603278.SH,大业股份,材料
603279.SH,景津装备,工业
603280.SH,南方路机,工业
603281.SH,江瀚新材,材料
603282.SH,亚光股份,工业
603283.SH,赛腾股份,信息技术
603286.SH,日盈电子,可选消费
603288.SH,海天味业,日常消费
603289.SH,泰瑞机器,工业
603290.SH,斯达半导,信息技术
603291.SH,联合水务,公用事业
603296.SH,华勤技术,信息技术
603297.SH,永新光学,工业
603298.SH,杭叉集团,工业
603299.SH,苏盐井神,材料
603300.SH,华铁应急,工业
603301.SH,振德医疗,医疗保健
603303.SH,得邦照明,可选消费
603305.SH,旭升集团,可选消费
603306.SH,华懋科技,可选消费
603307.SH,扬州金泉,可选消费
603308.SH,应流股份,工业
603309.SH,维力医疗,医疗保健
603311.SH,金海高科,可选消费
603313.SH,梦百合,可选消费
603315.SH,福鞍股份,工业
603316.SH,诚邦股份,工业
603317.SH,天味食品,日常消费
603318.SH,水发燃气,公用事业
603319.SH,湘油泵,可选消费
603320.SH,迪贝电气,工业
603321.SH,梅轮电梯,工业
603322.SH,超讯通信,信息技术
603323.SH,苏农银行,金融
603324.SH,盛剑环境,工业
603326.SH,我乐家居,可选消费
603327.SH,福蓉科技,信息技术
603328.SH,依顿电子,信息技术
603329.SH,上海雅仕,工业
603330.SH,天洋新材,材料
603331.SH,百达精工,工业
603332.SH,苏州龙杰,材料
603333.SH,尚纬股份,工业
603335.SH,迪生力,可选消费
603336.SH,宏辉果蔬,日常消费
603337.SH,杰克股份,工业
603338.SH,浙江鼎力,工业
603339.SH,四方科技,工业
603345.SH,安井食品,日常消费
603348.SH,文灿股份,可选消费
603351.SH,威尔药业,材料
603353.SH,和顺石油,能源
603355.SH,莱克电气,可选消费
603356.SH,华菱精工,工业
603357.SH,设计总院,工业
603358.SH,华达科技,可选消费
603359.SH,东珠生态,工业
603360.SH,百傲化学,材料
603363.SH,傲农生物,日常消费
603365.SH,水星家纺,可选消费
603366.SH,日出东方,可选消费
603367.SH,辰欣药业,医疗保健
603368.SH,柳药集团,医疗保健
603369.SH,今世缘,日常消费
603373.SH,C安邦,工业
603377.SH,东方时尚,可选消费
603378.SH,亚士创能,材料
603379.SH,三美股份,材料
603380.SH,易德龙,信息技术
603383.SH,顶点软件,信息技术
603385.SH,惠达卫浴,工业
603386.SH,骏亚科技,信息技术
603387.SH,基蛋生物,医疗保健
603388.SH,元成股份,工业
603389.SH,亚振家居,可选消费
603390.SH,通达电气,可选消费
603392.SH,万泰生物,医疗保健
603393.SH,新天然气,公用事业
603396.SH,金辰股份,信息技术
603398.SH,沐邦高科,可选消费
603399.SH,吉翔股份,材料
603408.SH,建霖家居,日常消费
603416.SH,信捷电气,工业
603421.SH,鼎信通讯,信息技术
603429.SH,集友股份,工业
603439.SH,贵州三力,医疗保健
603444.SH,吉比特,信息技术
603456.SH,九洲药业,医疗保健
603458.SH,勘设股份,工业
603466.SH,风语筑,可选消费
603477.SH,巨星农牧,日常消费
603486.SH,科沃斯,可选消费
603488.SH,展鹏科技,工业
603489.SH,八方股份,工业
603496.SH,恒为科技,信息技术
603499.SH,翔港科技,材料
603500.SH,祥和实业,工业
603501.SH,韦尔股份,信息技术
603505.SH,金石资源,材料
603506.SH,南都物业,房地产
603507.SH,振江股份,工业
603508.SH,思维列控,信息技术
603511.SH,爱慕股份,可选消费
603515.SH,欧普照明,可选消费
603516.SH,淳中科技,信息技术
603517.SH,绝味食品,日常消费
603518.SH,锦泓集团,可选消费
603519.SH,立霸股份,可选消费
603520.SH,司太立,医疗保健
603527.SH,众源新材,材料
603528.SH,多伦科技,信息技术
603529.SH,爱玛科技,可选消费
603530.SH,神马电力,工业
603533.SH,掌阅科技,可选消费
603535.SH,嘉诚国际,工业
603536.SH,惠发食品,日常消费
603538.SH,美诺华,医疗保健
603551.SH,奥普家居,工业
603555.SH,ST贵人,可选消费
603556.SH,海兴电力,工业
603557.SH,ST起步,可选消费
603558.SH,健盛集团,可选消费
603559.SH,ST通脉,信息技术
603565.SH,中谷物流,工业
603566.SH,普莱柯,医疗保健
603567.SH,珍宝岛,医疗保健
